City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
302,Port Hawkesbury,CA,2020-10-21 19:34:27,45.62,-61.35,51.01,100,90,11.41
303,Kayerkan,RU,2020-10-21 19:34:27,69.35,87.76,12.2,92,40,11.18
304,Ancud,CL,2020-10-21 19:34:28,-41.87,-73.82,57.2,47,0,9.17
305,Mehamn,NO,2020-10-21 19:34:28,71.04,27.85,33.8,80,75,11.41
306,Vilhena,BR,2020-10-21 19:34:29,-12.74,-60.15,85.84,45,98,1.86
307,Gat,IL,2020-10-21 19:34:29,31.61,34.76,75.99,68,0,8.3
308,Lolodorf,CM,2020-10-21 19:34:30,3.23,10.73,70.75,95,83,2.71
309,San Pedro Del Pinatar,ES,2020-10-21 19:34:31,37.84,-0.79,71.6,73,96,4.7
310,Constanta,RO,2020-10-21 19:31:20,44.18,28.65,51.8,71,5,3.36
311,Miraflores,MX,2020-10-21 19:34:31,19.22,-98.81,75.2,29,40,3.36
312,Los Andes,CL,2020-10-21 19:34:32,-32.83,-70.6,79.0,38,16,17.22
313,Weston,US,2020-10-21 19:34:32,26.1,-80.4,77.0,94,90,3.36
314,Mossendjo,CG,2020-10-21 19:34:33,-2.95,12.73,69.6,96,48,2.28
315,Talcahuano,CL,2020-10-21 19:34:34,-36.72,-73.12,62.6,59,0,11.41
316,Ilula,TZ,2020-10-21 19:34:34,-7.68,36.04,69.8,56,20,5.82
317,Abu Samrah,SY,2020-10-21 19:34:35,35.3,37.18,64.45,85,0,7.63
318,Matara,LK,2020-10-21 19:34:35,5.95,80.54,78.71,85,11,11.3
319,Yarmouth,US,2020-10-21 19:34:36,41.71,-70.23,69.01,100,90,6.93
320,Bafoulabe,ML,2020-10-21 19:34:36,13.81,-10.83,84.92,24,36,1.5
321,Goderich,CA,2020-10-21 19:34:37,43.75,-81.72,55.99,79,90,16.44
322,Chiredzi,ZW,2020-10-21 19:34:37,-21.05,31.67,73.62,65,0,10.51
323,Hoopstad,ZA,2020-10-21 19:34:07,-27.83,25.91,72.25,39,35,15.05
324,Tabou,CI,2020-10-21 19:34:38,4.42,-7.35,78.03,86,100,6.58
325,Dubrovytsya,UA,2020-10-21 19:34:38,51.57,26.57,49.84,73,100,6.44
326,Kakinada,IN,2020-10-21 19:33:11,16.93,82.22,78.26,91,100,2.28
327,Vestmannaeyjar,IS,2020-10-21 19:34:39,63.44,-20.27,39.2,86,75,24.16
328,Grand Baie,MU,2020-10-21 19:34:40,-20.02,57.58,75.0,72,55,5.01
329,Obo,CF,2020-10-21 19:34:40,5.4,26.49,69.8,88,100,0.29
330,Vondrozo,MG,2020-10-21 19:34:41,-22.82,47.28,60.1,100,41,2.57
331,Umm Kaddadah,SD,2020-10-21 19:34:41,13.6,26.69,88.63,12,0,13.31
332,Lebu,CL,2020-10-21 19:34:42,-37.62,-73.65,52.07,71,0,17.16
333,Rebrikha,RU,2020-10-21 19:34:42,53.07,82.34,50.0,45,100,19.77
334,Castro,BR,2020-10-21 19:33:43,-24.79,-50.01,75.54,60,12,8.7
335,Asfi,MA,2020-10-21 19:30:01,32.3,-9.24,67.3,85,99,15.77
336,Kosh-Agach,RU,2020-10-21 19:34:43,50.0,88.67,28.29,83,69,2.26
337,Carmo Do Rio Claro,BR,2020-10-21 19:33:03,-20.97,-46.12,80.31,55,50,2.57
338,Urubicha,BO,2020-10-21 19:29:52,-15.38,-62.95,76.3,84,100,2.73
339,Voznesenskoye,RU,2020-10-21 19:34:45,54.89,42.76,31.87,95,99,3.94
340,Yuksekova,TR,2020-10-21 19:34:45,37.57,44.29,46.4,75,0,2.24
341,Sena Madureira,BR,2020-10-21 19:34:46,-9.07,-68.66,81.63,80,80,3.13
342,Tsogni,GA,2020-10-21 19:34:46,-2.79,10.1,76.14,89,100,7.05
343,Angoche,MZ,2020-10-21 19:34:47,-16.23,39.91,77.67,85,0,9.75
344,Melilla,ES,2020-10-21 19:29:57,35.29,-2.94,69.8,73,100,9.89
345,Hualmay,PE,2020-10-21 19:30:02,-11.1,-77.61,69.26,68,18,10.85
346,Manavalakurichi,IN,2020-10-21 19:34:48,8.13,77.3,80.6,88,40,1.12
347,Dapaong,TG,2020-10-21 19:34:48,10.86,0.2,82.85,44,1,1.36
348,Pyshchug,RU,2020-10-21 19:34:49,58.89,45.71,30.94,95,87,9.69
349,Cayenne,GF,2020-10-21 19:30:02,4.93,-52.33,87.8,58,20,12.75
350,Grand Gaube,MU,2020-10-21 19:34:50,-20.01,57.66,75.0,72,54,5.01
351,Mezen,RU,2020-10-21 19:34:51,65.85,44.24,26.15,97,3,2.55
352,Cherkasskoye,RU,2020-10-21 19:34:51,52.43,47.22,33.37,86,100,6.35
353,Salisbury,GB,2020-10-21 19:34:13,51.07,-1.8,57.2,100,89,11.41
354,Keskin,TR,2020-10-21 19:34:52,39.67,33.61,55.99,72,0,4.27
355,Bilma,NE,2020-10-21 19:34:52,18.69,12.92,82.04,14,0,5.32
356,Veraval,IN,2020-10-21 19:34:53,20.9,70.37,82.54,78,99,9.86
357,Pucallpa,PE,2020-10-21 19:34:53,-8.38,-74.55,84.2,70,75,4.7
358,Kaoma,ZM,2020-10-21 19:34:54,-14.78,24.8,73.15,21,0,5.68
359,Pavlogradka,RU,2020-10-21 19:34:54,54.2,73.56,41.04,81,100,20.04
360,Marzuq,YE,2020-10-21 19:34:55,14.4,46.47,72.81,26,14,4.07
361,Inhambane,MZ,2020-10-21 19:34:56,-23.86,35.38,73.4,88,20,4.7
362,Kuytun,RU,2020-10-21 19:34:56,54.34,101.5,30.07,93,65,5.26
363,Oshnaviyeh,IR,2020-10-21 19:34:56,37.04,45.1,46.4,75,0,2.24
364,Karatau,KZ,2020-10-21 19:34:57,43.17,70.47,58.46,30,100,12.93
365,Bhaktapur,NP,2020-10-21 19:34:57,27.68,85.42,62.6,93,20,2.24
366,Nirgua,VE,2020-10-21 19:34:58,10.16,-68.57,80.37,68,54,4.99
367,Paamiut,GL,2020-10-21 19:34:58,61.99,-49.67,34.84,84,100,28.72
368,Purranque,CL,2020-10-21 19:34:59,-40.92,-73.17,60.8,51,0,8.05
369,Khash,IR,2020-10-21 19:34:59,28.22,61.22,50.0,30,0,6.29
370,Sovetskiy,RU,2020-10-21 19:35:00,61.36,63.58,27.0,97,46,4.14
371,Sakakah,SA,2020-10-21 19:33:53,29.97,40.21,77.0,12,0,9.17
372,Isabela,PH,2020-10-21 19:35:01,6.71,121.97,77.0,94,75,2.24
373,Bashmakovo,RU,2020-10-21 19:35:01,53.21,43.03,35.31,84,94,6.2
374,Liverpool,GB,2020-10-21 19:33:24,53.41,-2.98,55.4,87,75,5.82
375,Naukot,PK,2020-10-21 19:35:02,24.86,69.4,80.35,43,1,8.39
376,Marsh Harbour,BS,2020-10-21 19:30:27,26.54,-77.06,80.78,76,100,19.3
377,Nkhata Bay,MW,2020-10-21 19:35:03,-11.61,34.29,78.67,62,94,4.23
378,Sekoma,BW,2020-10-21 19:35:04,-24.4,23.88,80.71,28,13,17.6
379,Garowe,SO,2020-10-21 19:35:04,8.41,48.48,84.11,48,16,8.39
380,Aleksandrov Gay,RU,2020-10-21 19:35:05,50.15,48.57,39.04,69,100,8.19
381,Cidreira,BR,2020-10-21 19:34:39,-30.18,-50.21,66.87,88,99,15.17
382,Riohacha,CO,2020-10-21 19:30:51,11.54,-72.91,85.8,69,8,8.16
383,Sabha,LY,2020-10-21 19:35:06,27.04,14.43,75.42,39,45,10.31
384,Long Beach,US,2020-10-21 19:31:47,33.77,-118.19,72.0,77,90,3.36
385,Chitral,PK,2020-10-21 19:35:07,35.85,71.79,57.36,34,0,7.25
386,Burriana,ES,2020-10-21 19:35:08,39.89,-0.09,68.0,64,100,6.2
387,Bakau,GM,2020-10-21 19:35:08,13.48,-16.68,86.0,79,20,3.36
388,Groningen,NL,2020-10-21 19:34:15,53.25,6.75,64.4,72,90,25.28
389,Ouesso,CG,2020-10-21 19:35:10,1.61,16.05,71.08,95,100,0.85
390,Kleive,NO,2020-10-21 19:35:10,62.8,7.64,41.0,80,90,13.87
391,Moyale,KE,2020-10-21 19:35:11,3.52,39.06,76.68,51,90,6.24
392,Dakoro,NE,2020-10-21 19:35:11,14.51,6.76,90.23,12,52,5.26
393,Maceio,BR,2020-10-21 19:32:40,-9.67,-35.74,82.4,69,40,10.29
394,Yarada,IN,2020-10-21 19:35:12,17.65,83.27,80.6,94,90,2.24
395,Ponta Delgada,PT,2020-10-21 19:35:12,37.73,-25.67,59.0,77,40,9.17
396,Bocanda,CI,2020-10-21 19:35:13,7.06,-4.5,76.66,84,79,2.35
397,Birao,CF,2020-10-21 19:35:13,10.28,22.79,77.56,46,0,4.88
398,Beloha,MG,2020-10-21 19:35:14,-25.17,45.05,71.92,72,0,13.06
399,West Point,US,2020-10-21 19:35:14,33.61,-88.65,86.0,61,75,6.93
400,Havelock,US,2020-10-21 19:35:15,34.88,-76.9,81.0,57,40,10.29
401,Asyut,EG,2020-10-21 19:35:15,27.18,31.18,82.4,39,0,9.17
402,Macusani,PE,2020-10-21 19:35:16,-14.08,-70.43,41.77,71,86,12.35
403,Cobija,BO,2020-10-21 19:35:16,-11.03,-68.77,82.72,62,89,3.13
404,Iringa,TZ,2020-10-21 19:35:17,-7.77,35.7,69.8,56,20,5.82
405,Midland,US,2020-10-21 19:33:27,32.0,-102.08,84.2,45,0,17.22
406,Tobol,KZ,2020-10-21 19:35:11,52.68,62.58,38.46,73,100,10.4
407,Kidal,ML,2020-10-21 19:35:18,18.44,1.41,91.33,12,0,8.84
408,Chake Chake,TZ,2020-10-21 19:35:18,-5.25,39.77,77.27,85,0,7.87
409,Coihaique,CL,2020-10-21 19:35:19,-45.58,-72.07,62.6,29,0,10.29
410,Anklam,DE,2020-10-21 19:35:20,53.86,13.69,52.0,90,75,4.0
411,Banda Aceh,ID,2020-10-21 19:34:45,5.56,95.32,80.8,73,100,7.16
412,Oriximina,BR,2020-10-21 19:35:21,-1.77,-55.87,90.61,49,91,6.44
413,Springbok,ZA,2020-10-21 19:35:21,-29.66,17.89,68.76,18,0,9.98
414,Casa Nova,BR,2020-10-21 19:35:21,-9.42,-41.13,96.8,22,20,9.17
415,Yenagoa,NG,2020-10-21 19:35:22,4.92,6.26,77.02,93,5,4.72
416,Opuwo,NA,2020-10-21 19:35:22,-18.06,13.84,65.32,46,0,7.02
417,Rahatgarh,IN,2020-10-21 19:35:23,23.78,78.37,72.23,31,64,1.9
418,Sergeyevka,KZ,2020-10-21 19:35:23,53.88,67.42,35.11,84,9,7.45
419,Carahue,CL,2020-10-21 19:35:24,-38.7,-73.17,60.8,59,0,11.41
420,Ampanihy,MG,2020-10-21 19:35:24,-24.7,44.75,69.22,79,0,7.2
421,San Juan,AR,2020-10-21 19:35:25,-31.54,-68.54,84.96,25,0,12.62
422,Smestad,NO,2020-10-21 19:35:25,59.93,10.67,50.0,100,90,4.7
423,Raga,SS,2020-10-21 19:35:26,8.46,25.68,72.61,88,67,2.53
424,Luba,GQ,2020-10-21 19:35:26,3.46,8.55,78.44,83,60,3.96
425,Sao Felix Do Xingu,BR,2020-10-21 19:35:26,-6.64,-51.99,90.86,42,92,3.69
426,Mwinilunga,ZM,2020-10-21 19:35:27,-11.74,24.43,66.02,73,99,2.84
427,Praia,CV,2020-10-21 19:35:28,14.92,-23.51,81.34,75,32,13.67
428,Coxim,BR,2020-10-21 19:35:28,-18.51,-54.76,88.3,48,43,6.31
429,Faya,SA,2020-10-21 19:35:30,18.39,42.45,66.2,17,0,9.17
430,Cabinda,AO,2020-10-21 19:35:31,-5.55,12.2,77.65,84,100,7.65
431,Goedereede,NL,2020-10-21 19:35:32,51.82,3.98,59.0,86,18,5.99
432,Hof,DE,2020-10-21 19:35:33,50.32,11.92,50.0,78,33,1.99
433,Saurimo,AO,2020-10-21 19:34:35,-9.66,20.39,67.64,86,87,2.01
434,Quatre Cocos,MU,2020-10-21 19:35:34,-20.21,57.76,75.2,73,40,10.29
435,Falmouth,GB,2020-10-21 19:34:10,50.15,-5.07,55.4,93,20,17.22
436,Traverse City,US,2020-10-21 19:35:36,44.76,-85.62,46.4,70,75,9.17
437,Bocaiuva,BR,2020-10-21 19:35:36,-17.11,-43.81,82.17,51,78,2.42
438,Ganj Muradabad,IN,2020-10-21 19:35:37,26.97,80.18,73.29,39,0,3.74
439,Petawawa,CA,2020-10-21 19:35:38,45.9,-77.33,57.0,82,90,8.05
440,Suoyarvi,RU,2020-10-21 19:35:39,62.08,32.35,29.62,97,90,6.22
441,Omutninsk,RU,2020-10-21 19:35:39,58.67,52.19,27.88,95,100,8.41
442,Walvis Bay,NA,2020-10-21 19:35:40,-22.96,14.51,61.0,77,97,13.87
443,Vardo,NO,2020-10-21 19:35:40,70.37,31.11,30.2,92,75,12.75
444,Penzance,GB,2020-10-21 19:35:41,50.12,-5.54,55.4,93,20,17.22
445,Cururupu,BR,2020-10-21 19:35:41,-1.83,-44.87,83.35,65,70,6.58
446,Hare Bay,CA,2020-10-21 19:35:42,48.85,-54.01,44.6,75,40,18.34
447,Sudak,UA,2020-10-21 19:35:42,44.85,34.97,55.29,64,24,4.54
448,Nabisar,PK,2020-10-21 19:35:42,25.07,69.64,81.75,40,0,9.4
449,Taywarah,AF,2020-10-21 19:35:43,33.35,64.42,30.07,74,0,4.59
450,Miram Shah,PK,2020-10-21 19:35:43,33.01,70.07,61.45,28,0,3.18
451,Thinadhoo,MV,2020-10-21 19:35:44,0.53,72.93,82.87,77,54,14.76
452,Rincon,US,2020-10-21 19:30:57,32.3,-81.24,73.4,94,90,5.82
453,Hammerfest,NO,2020-10-21 19:31:37,70.66,23.68,33.8,69,20,16.11
454,Sibiti,CG,2020-10-21 19:35:45,-3.68,13.35,69.21,99,20,0.81
455,Sorland,NO,2020-10-21 19:35:45,67.67,12.69,37.4,59,75,6.93
456,Camocim,BR,2020-10-21 19:35:46,-2.9,-40.84,83.64,67,27,20.07
457,Roald,NO,2020-10-21 19:35:46,62.58,6.13,41.0,80,40,17.22
458,Ust-Tsilma,RU,2020-10-21 19:35:47,65.44,52.15,22.89,96,93,7.11
459,Scranton,US,2020-10-21 19:32:00,41.41,-75.66,75.0,60,1,11.41
460,Lubango,AO,2020-10-21 19:35:48,-14.92,13.49,62.1,84,17,4.85
461,Ust-Shonosha,RU,2020-10-21 19:35:48,61.15,41.34,31.15,97,97,6.26
462,Alakurtti,RU,2020-10-21 19:35:49,66.97,30.35,25.0,93,88,3.0
463,Qandala,SO,2020-10-21 19:35:49,11.47,49.87,85.53,35,2,1.34
464,Harriston,CA,2020-10-21 19:35:50,43.9,-80.88,52.0,77,93,13.0
465,Oranjemund,NA,2020-10-21 19:35:50,-28.55,16.43,66.94,49,0,19.3
466,Kalaleh,IR,2020-10-21 19:35:50,37.38,55.49,62.6,77,90,9.17
467,Jhang,PK,2020-10-21 19:35:51,33.67,72.7,66.0,71,0,4.61
468,Krasnoselkup,RU,2020-10-21 19:35:51,65.7,82.47,18.88,98,74,9.44
469,Balkanabat,TM,2020-10-21 19:35:52,39.51,54.37,56.39,40,7,5.53
470,Jumla,NP,2020-10-21 19:35:52,29.27,82.18,45.55,56,0,4.45
471,Adrar,MR,2020-10-21 19:35:52,20.5,-10.07,89.49,15,100,6.64
472,Calabar,NG,2020-10-21 19:35:53,4.95,8.32,75.85,90,81,3.27
473,Radishchevo,RU,2020-10-21 19:35:54,52.85,47.88,31.64,92,96,9.33
474,Simga,IN,2020-10-21 19:35:54,21.63,81.7,71.47,53,100,6.73
475,Otavi,NA,2020-10-21 19:35:54,-19.65,17.33,76.15,18,78,6.73
476,Tadepallegudem,IN,2020-10-21 19:35:55,16.83,81.5,77.07,89,100,6.15
477,Christchurch,NZ,2020-10-21 19:32:19,-43.53,172.63,50.0,93,92,6.93
478,Camopi,GF,2020-10-21 19:35:56,3.17,-52.32,93.88,36,78,5.84
479,Yanam,IN,2020-10-21 19:35:56,16.73,82.22,77.09,96,100,1.92
480,Saint-Georges,GD,2020-10-21 19:35:57,12.06,-61.75,87.8,66,20,16.11
481,Muisne,EC,2020-10-21 19:35:57,0.6,-80.03,80.6,78,75,9.17
482,Santa Rosa,PH,2020-10-21 19:35:57,14.31,121.11,78.8,94,90,2.89
483,Assemini,IT,2020-10-21 19:35:58,39.29,9.0,69.01,88,0,14.99
484,Warmbad,NA,2020-10-21 19:35:58,-28.45,18.73,74.93,16,0,12.12
485,Brufut,GM,2020-10-21 19:35:59,13.38,-16.75,86.0,79,20,3.36
486,Solwezi,ZM,2020-10-21 19:35:59,-12.17,26.39,67.84,63,31,4.94
487,Caarapo,BR,2020-10-21 19:36:00,-22.63,-54.82,87.31,42,80,2.66
488,Vieux-Habitants,GP,2020-10-21 19:36:00,16.06,-61.77,87.8,70,40,8.05
489,Fez,MA,2020-10-21 19:34:35,34.04,-5.0,62.6,93,75,9.17
490,Kresttsy,RU,2020-10-21 19:36:01,58.25,32.52,36.21,93,85,6.62
491,Puerto Del Rosario,ES,2020-10-21 19:36:02,28.5,-13.86,73.4,73,20,6.93
492,Santa Cruz De La Palma,ES,2020-10-21 19:36:02,28.68,-17.76,71.6,73,40,4.7
493,Heidelberg,ZA,2020-10-21 19:36:04,-26.5,28.36,68.0,54,77,13.0
494,Caibarien,CU,2020-10-21 19:36:04,22.52,-79.47,84.2,74,75,14.5
495,Alikovo,RU,2020-10-21 19:36:04,55.74,46.75,33.8,69,40,11.18
496,Nurota,UZ,2020-10-21 19:36:05,40.56,65.69,55.4,30,62,6.93
497,Salasu De Sus,RO,2020-10-21 19:36:05,45.52,22.95,50.49,42,52,4.25
498,Mvuma,ZW,2020-10-21 19:36:06,-19.28,30.53,66.45,70,1,12.26
499,Norrtalje,SE,2020-10-21 19:33:05,59.76,18.7,53.01,23,100,5.12
500,Nushki,PK,2020-10-21 19:36:07,29.55,66.02,50.09,40,0,1.28
501,Tutoia,BR,2020-10-21 19:36:07,-2.76,-42.27,81.45,74,46,15.05
502,Nova Vicosa,BR,2020-10-21 19:36:08,-17.89,-39.37,76.84,78,98,9.82
503,Ormara,PK,2020-10-21 19:36:08,25.21,64.64,79.36,38,2,5.28
504,Dubti,ET,2020-10-21 19:36:08,11.74,41.09,89.22,18,2,8.19
505,Bayan,CN,2020-10-21 19:36:09,46.08,127.4,37.0,58,0,9.73
506,Filingue,NE,2020-10-21 19:36:09,14.35,3.32,93.56,13,0,4.54
507,Teguise,ES,2020-10-21 19:36:10,29.06,-13.56,73.4,64,20,5.82
508,Iquitos,PE,2020-10-21 19:34:28,-3.75,-73.25,84.2,74,75,3.36
509,Portobelo,PA,2020-10-21 19:36:11,9.55,-79.65,86.0,83,40,6.93
510,Ambovombe,MG,2020-10-21 19:36:11,-25.17,46.08,70.83,82,0,13.96
511,Dutse,NG,2020-10-21 19:36:12,11.76,9.34,78.13,27,0,3.09
512,Palaia Fokaia,GR,2020-10-21 19:36:12,37.72,23.95,66.0,63,75,9.17
513,Laurel,US,2020-10-21 19:34:37,39.1,-76.85,80.01,69,75,6.93
514,Kashi,CN,2020-10-21 19:36:13,39.45,75.98,50.0,31,0,8.95
515,Raudeberg,NO,2020-10-21 19:35:22,61.99,5.14,44.01,88,100,18.84
516,Nantucket,US,2020-10-21 19:36:14,41.28,-70.1,68.0,88,1,6.93
517,Bahar,IR,2020-10-21 19:36:15,34.91,48.44,48.2,24,0,4.7
518,Road Town,VG,2020-10-21 19:33:32,18.42,-64.62,86.0,66,20,6.93
519,Malanje,AO,2020-10-21 19:36:16,-9.54,16.34,67.15,90,88,5.32
520,Leshukonskoye,RU,2020-10-21 19:36:17,64.9,45.76,24.44,98,32,5.55
521,Washim,IN,2020-10-21 19:36:17,20.1,77.15,73.76,85,17,2.13
522,Methoni,GR,2020-10-21 19:36:17,36.82,21.7,66.0,82,20,5.82
523,Mosquera,CO,2020-10-21 19:32:45,4.71,-74.23,64.4,55,75,11.41
524,Pokhara,NP,2020-10-21 19:36:18,28.23,83.98,65.07,45,0,5.19
525,Axim,GH,2020-10-21 19:36:19,4.87,-2.24,78.4,89,100,9.1
526,Djougou,BJ,2020-10-21 19:36:19,9.71,1.67,82.4,69,20,4.7
527,Benghazi,LY,2020-10-21 19:36:20,32.12,20.07,69.39,47,0,7.38
528,Gao,ML,2020-10-21 19:36:20,16.64,1.64,93.96,11,18,9.46
529,Khandbari,NP,2020-10-21 19:36:21,27.37,87.2,64.54,61,2,3.4
530,Upata,VE,2020-10-21 19:36:21,8.01,-62.4,93.99,58,98,1.99
531,Matiari,PK,2020-10-21 19:36:22,25.6,68.45,73.4,60,6,4.7
532,Webuye,KE,2020-10-21 19:36:22,0.61,34.77,60.8,87,27,3.36
533,Skoghall,SE,2020-10-21 19:36:23,59.32,13.47,51.8,100,100,9.17
534,Porto Torres,IT,2020-10-21 19:36:23,40.84,8.4,62.6,93,0,2.24
535,Kuzhorskaya,RU,2020-10-21 19:36:23,44.68,40.31,48.13,64,36,3.71
536,Santa Marta,CO,2020-10-21 19:32:44,11.24,-74.2,87.01,68,14,1.01
537,The Valley,AI,2020-10-21 19:36:24,18.22,-63.06,87.8,70,40,10.29
538,Delhi,IN,2020-10-21 19:34:30,28.67,77.22,84.0,49,45,4.61
539,Camacha,PT,2020-10-21 19:33:17,33.08,-16.33,66.2,59,20,17.22
540,Bar-Le-Duc,FR,2020-10-21 19:36:26,48.75,5.17,64.4,72,89,9.17
541,Rorvik,NO,2020-10-21 19:35:11,64.86,11.24,37.4,76,75,5.82
542,Mani,CO,2020-10-21 19:36:27,4.82,-72.29,90.07,56,0,5.48
543,Rawah,IQ,2020-10-21 19:36:27,34.48,41.91,73.24,26,0,5.35
544,Manta,EC,2020-10-21 19:36:28,-0.95,-80.73,80.6,69,3,17.22
545,Gambela,ET,2020-10-21 19:36:28,8.25,34.58,71.6,93,100,3.85
546,Narasannapeta,IN,2020-10-21 19:36:29,18.42,84.05,77.76,85,100,6.04
547,Tanout,NE,2020-10-21 19:36:29,14.97,8.89,88.47,12,16,11.18
548,Bud,US,2020-10-21 19:36:30,39.45,-86.18,60.01,82,90,3.51
549,Giyani,ZA,2020-10-21 19:36:30,-23.3,30.72,68.79,65,39,13.67
550,Monrovia,LR,2020-10-21 19:36:31,6.3,-10.8,80.6,83,75,8.12
551,Zabid,YE,2020-10-21 19:36:31,14.2,43.32,89.51,49,44,6.15
552,Strezhevoy,RU,2020-10-21 19:36:31,60.73,77.59,32.0,98,90,2.24
553,Pocao De Pedras,BR,2020-10-21 19:36:32,-4.67,-44.85,100.45,21,79,4.43
554,Girov,RO,2020-10-21 19:36:32,46.95,26.52,51.01,63,94,6.53
555,Sorata,BO,2020-10-21 19:36:33,-15.77,-68.63,51.19,72,90,8.57
556,Shatrovo,RU,2020-10-21 19:36:33,56.52,64.63,31.08,96,0,7.0
557,San-Pedro,CI,2020-10-21 19:36:34,4.75,-6.64,77.38,89,100,6.42
558,Edmundston,CA,2020-10-21 19:35:32,47.37,-68.33,41.0,100,90,12.75
559,Funadhoo,MV,2020-10-21 19:36:34,6.15,73.27,81.81,79,88,12.19
560,Kukmor,RU,2020-10-21 19:36:35,56.19,50.89,31.08,95,96,13.98
561,Qasigiannguit,GL,2020-10-21 19:36:35,68.82,-51.19,30.2,63,75,4.7
562,Makoshyne,UA,2020-10-21 19:36:36,51.46,32.34,47.05,76,100,5.53
563,Zarechnyy,RU,2020-10-21 19:36:36,53.2,45.19,37.99,40,80,5.37
564,Poroshkovo,UA,2020-10-21 19:36:37,48.67,22.75,36.0,96,97,34.0
565,Cape Canaveral,US,2020-10-21 19:36:37,28.41,-80.6,84.2,74,40,10.29
566,Altamira,BR,2020-10-21 19:36:38,-3.2,-52.21,90.9,46,93,2.33
567,San Jose De Ocoa,DO,2020-10-21 19:36:38,18.55,-70.5,89.6,62,20,6.93
568,Coro,VE,2020-10-21 19:36:38,11.4,-69.67,88.66,62,3,18.99
569,Ambilobe,MG,2020-10-21 19:36:39,-13.2,49.05,75.42,69,80,5.01
570,Shu,KZ,2020-10-21 19:36:40,43.6,73.76,54.57,36,0,6.91
571,Cienaga,CO,2020-10-21 19:36:40,11.01,-74.25,90.0,67,20,1.01
572,Ginir,ET,2020-10-21 19:36:41,7.13,40.7,58.14,85,19,5.61
573,Thaba-Tseka,LS,2020-10-21 19:36:41,-29.52,28.61,50.29,78,12,4.59
574,Grenada,ES,2020-10-21 19:36:41,37.19,-3.61,64.0,67,75,4.7
575,Huarmey,PE,2020-10-21 19:36:42,-10.07,-78.15,70.61,65,6,12.12
576,Shumerlya,RU,2020-10-21 19:36:42,55.5,46.41,30.11,96,79,6.62
577,Corner Brook,CA,2020-10-21 19:36:43,48.97,-57.95,50.0,61,75,6.93
578,Kollam,IN,2020-10-21 19:36:43,8.88,76.6,80.6,88,40,1.12
579,Iglino,RU,2020-10-21 19:36:44,54.83,56.41,32.0,80,75,13.42
580,Darab,IR,2020-10-21 19:36:44,28.75,54.54,57.52,37,0,2.39
581,Trincomalee,LK,2020-10-21 19:36:45,8.57,81.23,81.14,78,1,17.6
582,Igarka,RU,2020-10-21 19:36:45,67.47,86.58,15.76,97,100,4.25
583,Biu,NG,2020-10-21 19:36:46,10.61,12.19,77.36,31,0,3.89
584,Zimmi,SL,2020-10-21 19:36:46,7.32,-11.31,74.43,96,100,2.15
585,Dwarka,IN,2020-10-21 19:36:47,22.24,68.97,82.58,66,0,8.5
586,Halifax,CA,2020-10-21 19:31:48,44.65,-63.57,55.99,100,90,6.93
587,Kotovo,RU,2020-10-21 19:36:47,50.32,44.8,38.59,70,100,8.84
588,Luau,AO,2020-10-21 19:36:48,-10.71,22.22,67.24,92,97,3.6
589,Henties Bay,NA,2020-10-21 19:36:48,-22.12,14.28,61.0,89,89,3.0
590,Saldanha,ZA,2020-10-21 19:36:49,-33.01,17.94,55.4,82,0,10.29
591,Hit,IQ,2020-10-21 19:36:49,33.64,42.83,77.52,23,0,7.31
592,Maniitsoq,GL,2020-10-21 19:36:50,65.42,-52.9,31.44,97,94,11.05
593,Kirkwall,GB,2020-10-21 19:36:50,58.98,-2.96,48.2,93,100,27.51
594,Awjilah,LY,2020-10-21 19:36:51,29.11,21.29,66.49,54,0,12.12
595,Kolpny,RU,2020-10-21 19:36:51,52.23,37.04,43.0,91,100,7.78
